"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X","W_in_scans","L_in_scans"
"2285","CG","18.07.22",1008,"PGP_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2286","CG","18.07.22",1011,"X42","VNG_V_BG","fo<1bdl","","","","",TRUE,TRUE
"2287","CG","18.07.22",1014,"X35","NPG_H_CG","","","","","",TRUE,TRUE
"2288","CG","18.07.22",1014,"BPN_V_CG","MGV_V_BG","","","","","",TRUE,TRUE
"2289","CG","18.07.22",1015,"X35","VPG_H_CG","","","","","",TRUE,TRUE
"2290","CG","18.07.22",1015,"NBw_H_CG","PMneck_H_CG","","","","","",TRUE,TRUE
"2291","CG","18.07.22",1015,"NPG_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"2292","CG","18.07.22",1016,"PGM_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"2293","CG","18.07.22",1016,"PGM_H_CG","PNB_H_CG","ht.abitail[voc.ha]","W","","","",TRUE,TRUE
"2294","CG","18.07.22",1016,"VNG_V_BG","X42","fo<1bdl","","","","",TRUE,TRUE
"2295","CG","18.07.22",1017,"X42","PGM_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2296","CG","18.07.22",1019,"X35","PNP_H_CG","","","","","",TRUE,TRUE
"2297","CG","18.07.22",1019,"PBV_H_CG","MGV_V_BG","","","","","",TRUE,TRUE
"2298","CG","18.07.22",1019,"PGM_H_CG","BNw_H_CG","","","","","",TRUE,TRUE
"2299","CG","18.07.22",1020,"PBV_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"2300","CG","18.07.22",1023,"MGV_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"2301","CG","18.07.22",1023,"PBV_H_CG","X35","ap.bg[rt]","W","","","",TRUE,TRUE
"2302","CG","18.07.22",1023,"PBV_H_CG","OGMV_V_BG","","","","","",TRUE,TRUE
"2303","CG","18.07.22",1023,"PBV_H_CG","MGV_V_BG","ap.biback[voc.ha]","W","","","",TRUE,TRUE
"2304","CG","18.07.22",1024,"PGP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"2305","CG","18.07.22",1026,"X42","MGV_V_BG","fo<1bdl","","","","",TRUE,TRUE
"2306","CG","18.07.22",1026,"X42","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2307","CG","18.07.22",1026,"X42","OGMV_V_BG","","","","","",TRUE,TRUE
"2308","CG","18.07.22",1027,"PBV_H_CG","BNw_H_CG","","","","","",TRUE,TRUE
"2309","CG","18.07.22",1027,"PVB_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"2310","CG","18.07.22",1027,"X42","X35","","","","","",TRUE,TRUE
"2311","CG","18.07.22",1028,"X35","MGV_V_BG","","","","","",TRUE,TRUE
"2312","CG","18.07.22",1028,"X42","X35","","","","","",TRUE,TRUE
"2313","CG","18.07.22",1028,"X42","MGV_V_BG","","","","","",TRUE,TRUE
"2315","BG","19.07.22",1439,"NBG_V_BG","X143","fo<1bdl","","","","",TRUE,TRUE
"2317","BG","19.07.22",1440,"NBG_V_BG","BMB_V_BG","[ap]fluff[rt]","L","","","",TRUE,TRUE
"2318","BG","19.07.22",1441,"OMB_V_BG","NGB_V_BG","pr","","","Y","",TRUE,TRUE
"2319","BG","19.07.22",1441,"OV_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"2320","BG","19.07.22",1441,"MOB_V_BG","BMB_V_BG","","","","","",TRUE,TRUE
"2321","BG","19.07.22",1442,"BMO_V_BG","MOB_V_BG","","","","","",TRUE,TRUE
"2322","BG","19.07.22",1447,"OGB_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"2323","BG","19.07.22",1447,"BMO_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"2324","BG","19.07.22",1447,"BMO_V_BG","MGO_V_BG","","","","","",TRUE,TRUE
"2325","BG","19.07.22",1448,"BMO_V_BG","OV_V_BG","","","","","",TRUE,TRUE
"2326","BG","19.07.22",1448,"VPM_H_CG","OV_V_BG","","","","","",TRUE,TRUE
"2327","BG","19.07.22",1448,"NGB_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"2328","BG","19.07.22",1449,"VPM_H_CG","MOB_V_BG","","","","","",TRUE,TRUE
"2329","BG","19.07.22",1449,"OG_V_BG","BO_V_BG","","","","","",TRUE,TRUE
"2330","BG","19.07.22",1450,"OG_V_BG","GMV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2331","BG","19.07.22",1450,"NGV_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2332","BG","19.07.22",1450,"NGV_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2333","BG","19.07.22",1451,"GMV_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"2334","BG","19.07.22",1452,"OG_V_BG","OM_V_BG","fo<1bdl","","","","",TRUE,TRUE
"2335","BG","19.07.22",1452,"OG_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2336","BG","19.07.22",1547,"BGM_V_BG","BOV_V_BG","","","","","",TRUE,TRUE
"2337","BG","19.07.22",1547,"OMO1_V_BG","BGM_V_BG","","","","","",TRUE,TRUE
"2338","BG","19.07.22",1547,"VGO_V_BG","OBV_V_BG","","","","","",TRUE,TRUE
"2339","BG","19.07.22",1547,"MVO_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"2340","BG","19.07.22",1551,"OG_V_BG","VBV_V_BG","","","","","",TRUE,TRUE
"2341","BG","19.07.22",1551,"BOV_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"2342","BG","19.07.22",1552,"BNG_V_BG","VNM_V_BG","","","","","",TRUE,TRUE
"2343","BG","19.07.22",1552,"VNM_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"2344","BG","19.07.22",1554,"X142","ONB_V_BG","[ag]bg[rt]","L","","","",TRUE,TRUE
"2345","BG","19.07.22",1555,"VNM_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"2346","BG","19.07.22",1557,"VNM_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"2347","BG","19.07.22",1558,"BOV_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"2348","BG","19.07.22",1600,"BOGV_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"2349","BG","19.07.22",1600,"VNM_V_BG","OGB_V_BG","","","","","",TRUE,TRUE
"2350","BG","19.07.22",1600,"OBG_V_BG","VNM_V_BG","","","","","",TRUE,TRUE
"2351","BG","19.07.22",1601,"OBG_V_BG","BOGV_V_BG","bg[rt]","","","","",TRUE,TRUE
"2352","BG","19.07.22",1601,"OBG_V_BG","BOV_V_BG","","","","","",TRUE,TRUE
"2353","BG","19.07.22",1602,"OG_V_BG","ONB_V_BG","","","","","",TRUE,TRUE
"2354","BG","19.07.22",1603,"OGMV_V_BG","BOV_V_BG","","","","","",TRUE,TRUE
"2355","BG","19.07.22",1603,"VGB_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2356","BG","19.07.22",1605,"NGB_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"2357","BG","19.07.22",1607,"MVB_V_BG","OGB_V_BG","","","","","",TRUE,TRUE
"2358","BG","19.07.22",1609,"GOG_V_BG","ONB_V_BG","","","","","",TRUE,TRUE
"2359","BG","19.07.22",1609,"VGO_V_BG","BOGV_V_BG","bg[rt]","","","","",TRUE,TRUE
"2360","BG","19.07.22",1611,"OBV_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"2361","BG","19.07.22",1612,"VNM_V_BG","BOGV_V_BG","ht.bitail[ha]","W","","","",TRUE,TRUE
"2362","BG","19.07.22",1612,"VNM_V_BG","MGO_V_BG","","","","","",TRUE,TRUE
"2363","BG","19.07.22",1613,"VNM_V_BG","MON_V_BG","","","","","",TRUE,TRUE
"2364","BG","19.07.22",1613,"VNM_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"2365","BG","19.07.22",1613,"BNG_V_BG","OG_V_BG","fo<1bdl","","","","",TRUE,TRUE
"2366","BG","19.07.22",1614,"OG_V_BG","BNG_V_BG","bg[rt]","","","","",TRUE,TRUE
"2367","BG","19.07.22",1614,"OG_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"2368","BG","19.07.22",1615,"NOM_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"2369","BG","19.07.22",1615,"GOG_V_BG","VNM_V_BG","","","","","",TRUE,TRUE
"2370","CG","20.07.22",732,"NPG_H_CG","X31","","","","","",TRUE,TRUE
"2371","CG","20.07.22",732,"NPG_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"2372","CG","20.07.22",733,"NPG_H_CG","GPB_H_CG","","","","","",TRUE,TRUE
"2373","CG","20.07.22",734,"PBG_H_CG","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2374","CG","20.07.22",734,"PNB_H_CG","GPB_H_CG","tt.bg[voc.rt]","W","","","",TRUE,TRUE
"2375","CG","20.07.22",736,"GPB_H_CG","PMB_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"2376","CG","20.07.22",736,"NPG_H_CG","GPV_H_CG","","","","","",TRUE,TRUE
"2377","CG","20.07.22",741,"PVP_H_CG","NBP_H_CG","","","","","",TRUE,TRUE
"2378","CG","20.07.22",742,"NBw_H_CG","GPV_H_CG","","","","","",TRUE,TRUE
"2379","CG","20.07.22",743,"GPB_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2380","CG","20.07.22",744,"NPG_H_CG","GPB_H_CG","","","","","",TRUE,TRUE
"2381","CG","20.07.22",745,"NPG_H_CG","X31","","","","","",TRUE,TRUE
"2382","CG","20.07.22",747,"NPG_H_CG","X31","","","","","",TRUE,TRUE
"2383","CG","20.07.22",747,"NPG_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2384","CG","20.07.22",748,"GBP_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2385","CG","20.07.22",748,"GBP_H_CG","VNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2386","CG","20.07.22",748,"NPG_H_CG","X31","ap[rt]ap.bg[rt]","W","","","",TRUE,TRUE
"2387","CG","20.07.22",751,"GNG_V_BG","GPB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2388","CG","20.07.22",753,"GBP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"2389","CG","20.07.22",754,"GNG_V_BG","NBO_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2390","CG","20.07.22",754,"GNG_V_BG","VNG_V_BG","ap.st[rt]","W","","","",TRUE,TRUE
"2391","CG","20.07.22",756,"PMP_H_CG","GNG_V_BG","st.fluff[st.rt]","","","","",TRUE,TRUE
"2392","CG","20.07.22",756,"X42","PBG_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2393","CG","20.07.22",756,"PBG_H_CG","X31","","","","","",TRUE,TRUE
"2394","CG","20.07.22",756,"PBG_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"2395","CG","20.07.22",803,"PGP_H_CG","GPN_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2396","CG","20.07.22",818,"X53","PNP_H_CG","","","","","",TRUE,TRUE
"2397","CG","20.07.22",818,"GBP_H_CG","GPN_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2398","CG","20.07.22",820,"GVP_H_CG","X53","","","","","",TRUE,TRUE
"2399","CG","20.07.22",820,"GPB_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"2400","CG","20.07.22",823,"X35","PVB_H_CG","sg","","SEE VIDEO","","",TRUE,TRUE
"2401","CG","20.07.22",823,"GVP_H_CG","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2402","CG","20.07.22",826,"PGM_H_CG","PNP_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2403","CG","20.07.22",826,"X31","PNP_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"2404","CG","20.07.22",826,"X35","X31","ap.st[ha]","W","","","",TRUE,TRUE
"2405","CG","20.07.22",828,"PBG_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"2406","CG","20.07.22",828,"PGM_H_CG","NBw_H_CG","st.fluff[st.fluff.rt]","","","","",TRUE,TRUE
"2407","CG","20.07.22",829,"PGM_H_CG","GPN_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2408","CG","20.07.22",829,"X35","PGM_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"2409","CG","20.07.22",831,"GPN_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"2410","CG","20.07.22",837,"PVBN_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"2411","CG","20.07.22",837,"NBw_H_CG","PVBN_H_CG","","","","","",TRUE,TRUE
"2412","CG","20.07.22",839,"PVB_H_CG","X31","st[rt]","","","","",TRUE,TRUE
"2413","CG","20.07.22",743,"PBG_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"2414","CG","20.07.22",743,"PGP_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"2415","CG","20.07.22",743,"X53","PVB_H_CG","","","","","",TRUE,TRUE
"2416","CG","20.07.22",847,"PBG_H_CG","BPB_H_CG","bg[rt]","","","","",TRUE,TRUE
"2417","CG","20.07.22",847,"X31","BPB_H_CG","ag.bg[rt]","W","","","",TRUE,TRUE
"2418","CG","20.07.22",847,"PBG_H_CG","PVBN_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2419","CG","20.07.22",848,"X31","GPN_H_CG","","","","","",TRUE,TRUE
"2420","CG","20.07.22",848,"PGM_H_CG","PMneck_H_CG","","","","","",TRUE,TRUE
"2421","CG","20.07.22",849,"PGM_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"2422","CG","20.07.22",852,"PGM_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"2423","CG","20.07.22",853,"PVB_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"2424","CG","20.07.22",854,"X5","GPN_H_CG","","","","","",TRUE,TRUE
"2425","CG","20.07.22",854,"X31","X53","fo<1bdl","","","","",TRUE,TRUE
"2426","CG","20.07.22",856,"X53","PBG_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"2427","CG","20.07.22",856,"PBG_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"2428","CG","20.07.22",859,"PMneck_H_CG","PBG_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"2429","CG","20.07.22",859,"PMneck_H_CG","PBG_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"2430","CG","20.07.22",859,"PGM_H_CG","PMneck_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"2431","CG","20.07.22",900,"X53","X5","","","","","",TRUE,TRUE
"2432","CG","20.07.22",902,"BNw_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"2433","CG","20.07.22",902,"PMneck_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"2434","CG","20.07.22",905,"PMneck_H_CG","X5","jo[onback.voc.ha]","W","","","",TRUE,TRUE
"2435","CG","20.07.22",905,"NBw_H_CG","PMneck_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"2436","CG","20.07.22",907,"X53","MGV_V_BG","","","","","",TRUE,TRUE
"2437","CG","20.07.22",909,"X53","PBG_H_CG","","","","","",TRUE,TRUE
"2438","CG","20.07.22",912,"PBG_H_CG","X5","","","","","",TRUE,TRUE
"2439","CG","20.07.22",914,"PMneck_H_CG","GMP_H_CG","","","","","",TRUE,TRUE
"2440","CG","20.07.22",917,"BPN_V_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2441","CG","20.07.22",922,"GVP_H_CG","X78","","","","","",TRUE,TRUE
"2442","CG","20.07.22",948,"X35","PVP_H_CG","","","","","",TRUE,TRUE
"2443","CG","20.07.22",949,"PBV_H_CG","X35","","","","","",TRUE,TRUE
"2444","CG","20.07.22",949,"PBV_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"2445","CG","20.07.22",949,"VNG_V_BG","NBP_H_CG","","","","","",TRUE,TRUE
"2446","CG","20.07.22",950,"NPG_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"2447","CG","20.07.22",953,"NPG_H_CG","BVP_H_CG","","","","","",TRUE,TRUE
"2448","CG","20.07.22",953,"NPG_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"2449","CG","20.07.22",953,"NPG_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"2450","CG","20.07.22",955,"GPN_H_CG","BPV_H_CG","","","","","",TRUE,TRUE
"2451","CG","20.07.22",955,"PGB_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"2452","CG","20.07.22",956,"GPN_H_CG","GNG_V_BG","","","","","",TRUE,TRUE
"2453","CG","20.07.22",956,"VNP_H_CG","PGB_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"2454","CG","20.07.22",957,"X78","NPG_H_CG","","","","","",TRUE,TRUE
"2455","CG","20.07.22",957,"NPG_H_CG","BVP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"2456","CG","20.07.22",1000,"GPN_H_CG","VNP_H_CG","ap[rt]ap.st[st.rt]","W","","","",TRUE,TRUE
"2457","CG","20.07.22",1000,"NPG_H_CG","MPN_H_CG","","","","","",TRUE,TRUE
"2458","CG","20.07.22",1000,"GNG_V_BG","X40","","","","","",TRUE,TRUE
"2459","CG","20.07.22",1000,"PNG_H_CG","X40","","","","","",TRUE,TRUE
"2460","CG","20.07.22",1002,"PGB_H_CG","NPG_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"2461","CG","20.07.22",1003,"GNG_V_BG","PNB_H_CG","","","","","",TRUE,TRUE
"2462","CG","20.07.22",1004,"GNG_V_BG","PNG_H_CG","st[st]ap[rt]","","","","",TRUE,TRUE
"2463","BG","16.07.22",1318,"ONO_V_BG","VBM_V_BG","ap.pr[foff]","W","","","",TRUE,TRUE
"2464","BG","16.07.22",1320,"OBG_V_BG","VNM_V_BG","bg[rt]","","","","",TRUE,TRUE
"2466","BG","16.07.22",1321,"BNG_V_BG","NVM_V_BG","","","","","",TRUE,TRUE
"2467","BG","16.07.22",1323,"OBN_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"2469","BG","16.07.22",1323,"BV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"2470","BG","16.07.22",1324,"OBG_V_BG","BV_V_BG","","","","","",TRUE,TRUE
"2471","BG","16.07.22",1325,"GBN_V_BG","OMB_V_BG","ap.tp[rt]ap.bg[rt]","W","","","",TRUE,TRUE
"2472","BG","16.07.22",1329,"OBG_V_BG","OVN_V_BG","[ap.bc]st.fluff[fluff.st]st.bg[rt]","L","","","",TRUE,TRUE
"2473","BG","16.07.22",1329,"BV_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"2474","BG","16.07.22",1332,"GVG_V_BG","VBM_V_BG","ap.tp[rt]","W","","","",TRUE,TRUE
"2475","BG","16.07.22",1334,"GBN_V_BG","X48","ap.bg[rt]","W","","","",TRUE,TRUE
"2476","BG","16.07.22",1334,"O_V_BG","X48","ap[ha]","W","","","",TRUE,TRUE
"2477","BG","16.07.22",1335,"OVN_V_BG","NVO_V_BG","","","","","",TRUE,TRUE
"2478","BG","16.07.22",1335,"NVO_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"2479","BG","16.07.22",1335,"VBM_V_BG","GVG_V_BG","bc","","","","",TRUE,TRUE
"2481","BG","16.07.22",1338,"NVO_V_BG","MVM_V_BG","","","","","",TRUE,TRUE
"2482","BG","16.07.22",1339,"NGV_V_BG","NVO_V_BG","ap.st[st.rt]","W","","","",TRUE,TRUE
"2483","BG","16.07.22",1340,"BMO_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"2484","BG","16.07.22",1340,"NGV_V_BG","ONB_V_BG","ap.tp[rt]","W","","","",TRUE,TRUE
"2485","BG","16.07.22",1340,"NGV_V_BG","BVB_V_BG","ap[ha]","W","","","",TRUE,TRUE
"2486","BG","16.07.22",1341,"NGV_V_BG","ONB_V_BG","","","","","",TRUE,TRUE
"2487","BG","16.07.22",1341,"BMO_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"2488","BG","16.07.22",1341,"NGV_V_BG","BVO_V_BG","[ap]fluff[rt]","L","","","",TRUE,TRUE
"2489","BG","16.07.22",1342,"NVO_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"2490","BG","16.07.22",1342,"NGV_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"2491","BG","16.07.22",1342,"OVN_V_BG","MVM_V_BG","","","","","",TRUE,TRUE
"2492","BG","16.07.22",1342,"ONO_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"2493","CG","20.07.22",1006,"PVM_H_CG","X78","","","","","",TRUE,TRUE
"2494","CG","20.07.22",1006,"PNG_H_CG","BPV_H_CG","","","","","",TRUE,TRUE
"2495","CG","20.07.22",1006,"PVM_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"2496","CG","20.07.22",1006,"NPG_H_CG","BN_V_BG","","","","","",TRUE,TRUE
"2497","CG","20.07.22",1006,"GPN_H_CG","PNG_H_CG","","","","","",TRUE,TRUE
"2498","CG","20.07.22",1007,"GNG_V_BG","PNG_H_CG","","","","","",TRUE,TRUE
"2499","CG","20.07.22",1007,"PVM_H_CG","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2500","CG","20.07.22",1008,"PNG_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"2501","CG","20.07.22",1009,"VNP_H_CG","X40","","","","","",TRUE,TRUE
"2502","CG","20.07.22",1009,"X42","VNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2503","CG","20.07.22",1011,"X42","PNG_H_CG","","","","","",TRUE,TRUE
"2504","CG","20.07.22",1014,"PNB_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"2505","CG","20.07.22",1015,"X11","GNG_V_BG","","","","","",TRUE,TRUE
"2506","CG","20.07.22",1015,"GNG_V_BG","VNG_V_BG","","","","","",TRUE,TRUE
"2507","CG","20.07.22",1015,"BPN_V_CG","GPN_H_CG","","","","","",TRUE,TRUE
"2508","CG","20.07.22",1024,"X42","VNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2509","CG","20.07.22",1024,"PGB_H_CG","X40","ap[rt]","W","","","",TRUE,TRUE
"2510","CG","20.07.22",1024,"PBV_H_CG","PGM_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"2511","CG","20.07.22",1025,"X42","GNG_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2512","CG","20.07.22",1026,"GPN_H_CG","PNG_H_CG","ap[ha]","W","","","",TRUE,TRUE
"2513","CG","20.07.22",1027,"BPN_V_CG","PVB_H_CG","","","","","",TRUE,TRUE
"2514","CG","20.07.22",1028,"GPN_H_CG","PNG_H_CG","ap[ha]","W","","","",TRUE,TRUE
"2515","CG","20.07.22",1029,"X42","PNG_H_CG","ap[rt]","W","","","",TRUE,TRUE
"2516","CG","20.07.22",1030,"X40","BVP_H_CG","","","","","",TRUE,TRUE
"2517","BG","16.07.22",1343,"BMO_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2518","BG","16.07.22",1343,"MVO_V_BG","BV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2519","BG","16.07.22",1344,"BMO_V_BG","ONV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2520","BG","16.07.22",1344,"BMO_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"2521","BG","16.07.22",1344,"BMO_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"2522","BG","16.07.22",1349,"BMO_V_BG","NGV_V_BG","","","","","",TRUE,TRUE
"2523","BG","16.07.22",1350,"BMO_V_BG","NGV_V_BG","","","","","",TRUE,TRUE
"2524","BG","16.07.22",1350,"NGV_V_BG","MNB_V_BG","","","","","",TRUE,TRUE
"2525","BG","16.07.22",1354,"MVO_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"2526","BG","16.07.22",1355,"BMO_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"2527","BG","16.07.22",1358,"ONV_V_BG","NVO_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2528","BG","16.07.22",1359,"ONV_V_BG","VM_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2529","BG","16.07.22",1401,"BV_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"2530","BG","16.07.22",1401,"BMO_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"2531","BG","16.07.22",1402,"BMO_V_BG","ONB_V_BG","ap.st[rt]","W","","","",TRUE,TRUE
"2532","BG","16.07.22",1407,"MNB_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"2533","BG","16.07.22",1409,"BMO_V_BG","OG_V_BG","fa[foff]","W","","","",TRUE,TRUE
"2534","BG","16.07.22",1412,"BGO_V_BG","BMO_V_BG","fo<1bdl","","","","",TRUE,TRUE
"2535","BG","16.07.22",1412,"BMO_V_BG","BGO_V_BG","ap.dis[rt]","W","","","",TRUE,TRUE
"2536","BG","16.07.22",1413,"BMO_V_BG","ONB_V_BG","ap.bg[rt]","W","","","",TRUE,TRUE
"2537","BG","16.07.22",1414,"BVG_V_BG","ONB_V_BG","","","","","",TRUE,TRUE
"2538","BG","16.07.22",1414,"BMO_V_BG","BVG_V_BG","","","","","",TRUE,TRUE
"2539","BG","16.07.22",1414,"BVG_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"2541","BG","16.07.22",1418,"BVG_V_BG","NVO_V_BG","tt.ht.bg[ha]","W","","","",TRUE,TRUE
"2542","BG","16.07.22",1419,"ONB_V_BG","NVM_V_BG","ap.bg[rt]","W","","","",TRUE,TRUE
"2543","BG","16.07.22",1422,"NO_V_BG","NVM_V_BG","","","","","",TRUE,TRUE
"2544","BG","16.07.22",1428,"OVG1_V_BG","OBG_V_BG","","","","","",TRUE,TRUE
"2545","BG","16.07.22",1429,"VOB_V_BG","X52","","","","","",TRUE,TRUE
"2546","BG","16.07.22",1430,"OVG1_V_BG","VOB_V_BG","","","","","",TRUE,TRUE
"2547","BG","16.07.22",1430,"OVG1_V_BG","VOB_V_BG","","","","","",TRUE,TRUE
"2548","BG","16.07.22",1431,"X143","X48","ap[rt]","W","","","",TRUE,TRUE
"2549","BG","16.07.22",1431,"VOB_V_BG","X48","","","","","",TRUE,TRUE
"2550","BG","16.07.22",1431,"VOB_V_BG","X143","","","","","",TRUE,TRUE
"2551","BG","16.07.22",1433,"NBG_V_BG","GBN_V_BG","ap[rt]","W","","","",TRUE,TRUE
"2552","BG","16.07.22",1433,"OBG_V_BG","GBN_V_BG","","","","","",TRUE,TRUE
"2553","BG","16.07.22",1437,"X143","NBG_V_BG","ap.sg[pr]pr[aupr]sg[pr]","W","","y","",TRUE,TRUE
"2554","BG","16.07.22",1437,"VOB_V_BG","GBN_V_BG","ap[pr]","W","","","",TRUE,TRUE
"2555","BG","16.07.22",1440,"NBG_V_BG","VOB_V_BG","bg[rt]","","","","",TRUE,TRUE
"2556","BG","16.07.22",1441,"GBN_V_BG","OVO_V_BG","","","","","",TRUE,TRUE
"2557","BG","16.07.22",1441,"GBN_V_BG","X143","","","","","",TRUE,TRUE
"2558","BG","16.07.22",1441,"VOB_V_BG","X143","ap[rt]","W","","","",TRUE,TRUE
"2559","BG","16.07.22",1442,"GBN_V_BG","X143","","","","","",TRUE,TRUE
"2560","BG","16.07.22",1442,"OVN_V_BG","OVO_V_BG","","","","","",TRUE,TRUE
"2561","BG","16.07.22",1446,"OVN_V_BG","GBN_V_BG","st.fluff[st.fluff]ht.bg[ha]","","","","",TRUE,TRUE
